Model	Pronoun	Chi_Square	P_Value
Ministral_8b_t02_comp_Antecedens	Dieser	8.90899067540322	0.00283770064116573
Ministral_8b_t02_comp_Antecedens	Er	200.141481063748	1.94517023899206e-45
Ministral_8b_t05_comp_Antecedens	Der	27.7430371197665	1.3854595717173e-07
Ministral_8b_t05_comp_Antecedens	Dieser	13.5796100732792	0.00022865572882708
Ministral_8b_t05_comp_Antecedens	Er	174.74254594082	6.81440995789321e-40
MISTRALNEMO_12b_t00_comp_Antecedens	Der	24.5230538504464	7.34260239529258e-07
MISTRALNEMO_12b_t00_comp_Antecedens	Dieser	51.3414338270614	7.76199628346566e-13
MISTRALNEMO_12b_t00_comp_Antecedens	Er	326.118023751796	6.73444679845602e-73
MISTRALNEMO_12b_t02_comp_Antecedens	Der	16.1231471440545	5.93541459817662e-05
MISTRALNEMO_12b_t02_comp_Antecedens	Dieser	35.1546469919054	3.04533837108172e-09
MISTRALNEMO_12b_t02_comp_Antecedens	Er	328.661630025805	1.88056302523005e-73
MISTRALNEMO_12b_t05_comp_Antecedens	Der	0.151660886215556	0.696953182085862
MISTRALNEMO_12b_t05_comp_Antecedens	Dieser	5.51596974546796	0.0188436235627643
MISTRALNEMO_12b_t05_comp_Antecedens	Er	266.405357142857	6.89231514105342e-60
MIX_8x7b_t00_comp_Antecedens	Der	203.999781711573	2.79918781926383e-46
MIX_8x7b_t00_comp_Antecedens	Dieser	0	1
MIX_8x7b_t00_comp_Antecedens	Er	355.699646782678	2.4321420949505e-79
MIX_8x7b_t02_comp_Antecedens	Der	160.469587803348	8.9340827257084e-37
MIX_8x7b_t02_comp_Antecedens	Dieser	0.459375	0.497916212663509
MIX_8x7b_t02_comp_Antecedens	Er	316.760048444515	7.35603694583019e-71
MIX_8x7b_t05_comp_Antecedens	Der	153.976539325677	2.34345148212639e-35
MIX_8x7b_t05_comp_Antecedens	Dieser	2.88770053475936	0.0892582372948621
MIX_8x7b_t05_comp_Antecedens	Er	345.66872008547	3.71837974914014e-77
ML3.1_8b_t00_comp_Antecedens	Der	8.39239644143549	0.00376793814346359
ML3.1_8b_t00_comp_Antecedens	Dieser	9.009375	0.00268598253966685
ML3.1_8b_t00_comp_Antecedens	Er	268.32298136646	2.63276622204638e-60
ML3.1_8b_t02_comp_Antecedens	Der	4.32150714820547	0.0376335760112531
ML3.1_8b_t02_comp_Antecedens	Dieser	0.0667368052837002	0.796148625998817
ML3.1_8b_t02_comp_Antecedens	Er	189.626726301095	3.83538564063475e-43
ML3.1_8b_t05_comp_Antecedens	Der	32.3377015628413	1.29574707888216e-08
ML3.1_8b_t05_comp_Antecedens	Dieser	12.3246602956632	0.000447013278987568
ML3.1_8b_t05_comp_Antecedens	Er	59.8691017240124	1.01380612900701e-14
ML3.2_3b_t00_comp_Antecedens	Der	4.20462564924089	0.0403138715337401
ML3.2_3b_t00_comp_Antecedens	Dieser	346.187878787879	2.86612964212539e-77
ML3.2_3b_t00_comp_Antecedens	Er	96.5760438368056	8.58811482792438e-23
ML3.2_3b_t02_comp_Antecedens	Der	0.280886322308127	0.596120877371282
ML3.2_3b_t02_comp_Antecedens	Dieser	293.093283479758	1.05334332766027e-65
ML3.2_3b_t02_comp_Antecedens	Er	48.5312144290812	3.25073342438765e-12
ML3.2_3b_t05_comp_Antecedens	Der	0.325287796636809	0.568447067733084
ML3.2_3b_t05_comp_Antecedens	Dieser	243.392817270992	7.16046252113859e-55
ML3.2_3b_t05_comp_Antecedens	Er	88.237565850831	5.80469864756434e-21
PHI3_14b_t00_comp_Antecedens	Der	2.47514807659647	0.115658550142896
PHI3_14b_t00_comp_Antecedens	Dieser	33.786640429198	6.14997469515145e-09
PHI3_14b_t00_comp_Antecedens	Er	208.71798828125	2.61558242753377e-47
PHI3_14b_t02_comp_Antecedens	Der	0.997445479312888	0.317929417593444
PHI3_14b_t02_comp_Antecedens	Dieser	6.80868822261415	0.00907153821940332
PHI3_14b_t02_comp_Antecedens	Er	207.054856269352	6.03161820250307e-47
PHI3_14b_t05_comp_Antecedens	Der	0.0806993612233638	0.776351886017993
PHI3_14b_t05_comp_Antecedens	Dieser	6.10077346910987	0.0135122726721546
PHI3_14b_t05_comp_Antecedens	Er	183.984016922292	6.54032161319387e-42
QWEN2.5_14b_t00_comp_Antecedens	Der	7.51625021737241	0.00611448316233
QWEN2.5_14b_t00_comp_Antecedens	Dieser	1.2498924252356	0.263573024472921
QWEN2.5_14b_t00_comp_Antecedens	Er	0.0260926288323549	0.871674308006717
QWEN2.5_14b_t02_comp_Antecedens	Der	24.2312384015953	8.54352661263426e-07
QWEN2.5_14b_t02_comp_Antecedens	Dieser	13.2332231681238	0.000275030465381973
QWEN2.5_14b_t02_comp_Antecedens	Er	0.502946737910506	0.478208204794095
QWEN2.5_14b_t05_comp_Antecedens	Der	12.5061523245889	0.000405614089953659
QWEN2.5_14b_t05_comp_Antecedens	Dieser	6.99417596017256	0.00817753462222298
QWEN2.5_14b_t05_comp_Antecedens	Er	1.30043818847187	0.254133198958539
SKGEMMA2_9b_t00_comp_Antecedens	Der	31.4903478018245	2.00434116748873e-08
SKGEMMA2_9b_t00_comp_Antecedens	Dieser	128.790940766551	7.53513343473571e-30
SKGEMMA2_9b_t00_comp_Antecedens	Er	247.769043478261	7.95823718778592e-56
SKGEMMA2_9b_t02_comp_Antecedens	Der	42.2292913316829	8.11750422128352e-11
SKGEMMA2_9b_t02_comp_Antecedens	Dieser	96.2199397882424	1.02804276086825e-22
SKGEMMA2_9b_t02_comp_Antecedens	Er	280.261825657895	6.58475901062233e-63
SKGEMMA2_9b_t05_comp_Antecedens	Der	79.5706119636101	4.65295225981784e-19
SKGEMMA2_9b_t05_comp_Antecedens	Dieser	104.736420811893	1.39512927103411e-24
SKGEMMA2_9b_t05_comp_Antecedens	Er	288.333177328237	1.14748082818109e-64
SKv2_14b_t00_comp_Antecedens	Der	68.6551073157269	1.17280573644038e-16
SKv2_14b_t00_comp_Antecedens	Dieser	1.92307692307692	0.16551785869747
SKv2_14b_t00_comp_Antecedens	Er	147.311460503472	6.70880054990309e-34
SKv2_14b_t02_comp_Antecedens	Der	54.7662583882064	1.35751519433453e-13
SKv2_14b_t02_comp_Antecedens	Dieser	4.92851634589253	0.0264169889072039
SKv2_14b_t02_comp_Antecedens	Er	215.158839452028	1.02900281130703e-48
SKv2_14b_t05_comp_Antecedens	Der	113.998655633609	1.30396864462995e-26
SKv2_14b_t05_comp_Antecedens	Dieser	32.7831853300621	1.03032233838408e-08
SKv2_14b_t05_comp_Antecedens	Er	170.366184666401	6.15444076273533e-39
Human_Antecedens	Der	334.570073894246	9.71492733133702e-75
Human_Antecedens	Dieser	365.572000902324	1.72314674471966e-81
Human_Antecedens	Er	270.055773515049	1.10345255059898e-60
